Crime Date,Agency,Description,Type,Group
4-27-17,NEWARK PD,Trespassing/Free Text,Trespassing,OTHER
4-23-17,NEWARK PD,Trespassing/Free Text,Trespassing,OTHER
4-22-17,NEWARK PD,Disturbing the Peace/Public Nuisance,Disorderly conduct,OTHER
4-21-17,NEWARK PD,Disturbing the Peace/Public Nuisance,Disorderly conduct,OTHER
