Crime Date,Agency,Description,Type,Group
4-17-17,TROOP 9 STATE POLICE,IMPERSONATION,Fraud,OTHER
4-17-17,TROOP 9 STATE POLICE,Obstructing a Criminal Investigation/Material Witness/Hindering Prosecution,Obstruction of justice -- police,OTHER
4-17-17,TROOP 9 STATE POLICE,Traffic Offense/Free Text,Traffic,OTHER
4-17-17,TROOP 9 STATE POLICE,Traffic Offense/Free Text,Traffic,OTHER
4-17-17,TROOP 9 STATE POLICE,Traffic Offense/Free Text,Traffic,OTHER
